,Unnamed: 0,index,tweet_text,emotion_in_tweet_is_directed_at,label,tweet_text_cln,alt_label,class,pred_label,pred_scores
235,425,425,&quot;the default state of users is more leisurely and contemplative&quot; @mention #ipad #sxsw,,No emotion toward brand or product,&quot;the default state of users is more leisurely and contemplative&quot;,NEU,1,POS,0.5300517678260803
236,1226,1226,Flipboard to launch iPhone app later this year {link} via @mention #sxsw,,No emotion toward brand or product,Flipboard to launch iPhone app later this year {link} via,NEU,1,NEU,0.674363374710083
237,6527,6527,"RT @mention RT @mention Flipboard is developing an iPhone version, not Android, says @mention #sxswi #sxsw",,No emotion toward brand or product,"RT RT Flipboard is developing an iPhone version, not Android, says",NEU,1,NEU,0.9090531468391418
238,2313,2313,woohoo! cc: @mention @mention RT @mention Apple to Open Pop-Up Shop at #SXSW [REPORT] - {link},,No emotion toward brand or product,woohoo! cc: RT Apple to Open Pop-Up Shop at [REPORT] - {link},NEU,1,POS,0.71427983045578
239,5861,5861,"RT @mention Google spokewoman Nadja Blagojevic e-mail about Google Circle: &quot;We are not announcing anything like this at #SXSW, this is an untrue rumor.&quot;",,No emotion toward brand or product,RT Google spokewoman Nadja Blagojevic e-mail about Google Circle: &quot;We are not announcing anything like this at this is an untrue rumor.&quot;,NEU,1,NEU,0.7329878807067871
240,6053,6053,RT @mention I had to pull out my iPhone and look busy to fit in at the sxsw badge line today. 400 people shuffling along staring at their phones. #sxsw,iPhone,Positive emotion,RT I had to pull out my iPhone and look busy to fit in at the sxsw badge line today. 400 people shuffling along staring at their phones.,POS,2,NEU,0.4912146925926208
241,7504,7504,"@mention Putting an pop up apple store at #sxsw is so smart, talk about understanding your demo's needs!",Apple,Positive emotion,"Putting an pop up apple store at is so smart, talk about understanding your demo's needs!",POS,2,POS,0.9680942296981812
242,7261,7261,Anyone know how long the line is at the  #sxsw #apple store on Congress?,,No emotion toward brand or product,Anyone know how long the line is at the store on Congress?,NEU,1,NEU,0.924490451812744
243,5071,5071,RT @mention ÛÏ@mention SXSW official iPhone app here: {link}  Enjoy!  #SXSW,iPad or iPhone App,Positive emotion,RT ÛÏ@mention SXSW official iPhone app here: {link} Enjoy!,POS,2,POS,0.9803399443626404
244,6400,6400,"RT @mention OH .. #vimeo: iPhone app submitted to store, will have smart upload to continue where left if service drops. #li #sxsw #video",,No emotion toward brand or product,"RT OH .. iPhone app submitted to store, will have smart upload to continue where left if service drops.",NEU,1,NEU,0.8441502451896667
245,1707,1707,"Day 5 of #sxsw already! What are you doing? Share photos, video with iReport: {link} or through CNN iPhone app!",,No emotion toward brand or product,"Day 5 of already! What are you doing? Share photos, video with iReport: {link} or through CNN iPhone app!",NEU,1,NEU,0.6924503445625305
246,3525,3525,The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for #SXSW!) via @mention,iPad or iPhone App,Positive emotion,The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for via,POS,2,POS,0.9261974096298218
247,3968,3968,"Weinschenk at #bankinnovation: next battle for this is going to happen with apple, google, verizon, att. Great point. Totally agree. #sxsw",Google,Positive emotion,"Weinschenk at next battle for this is going to happen with apple, google, verizon, att. Great point. Totally agree.",POS,2,POS,0.9089713096618652
248,6851,6851,RT @mention Video of the first #iPad2 unboxing outside the #Apple Store at #SXSW coming up as soon as I can find decent WiFi,iPad,Positive emotion,RT Video of the first unboxing outside the Store at coming up as soon as I can find decent WiFi,POS,2,NEU,0.6171079874038696
249,2212,2212,Marissa Mayer of Google speaking at #SXSW mobile phone usage of google maps surpassed online use in the past couple months,Other Google product or service,Positive emotion,Marissa Mayer of Google speaking at mobile phone usage of google maps surpassed online use in the past couple months,POS,2,POS,0.632498562335968
250,4075,4075,"I just held the new iPad, I have envy, but my baby is still working so well at #sxsw.",iPad,Positive emotion,"I just held the new iPad, I have envy, but my baby is still working so well at",POS,2,POS,0.8561633229255676
251,1861,1861,Learning about the future of search from @mention &amp; @mention Creepily social and awesome. #SXSW,,No emotion toward brand or product,Learning about the future of search from &amp; Creepily social and awesome.,NEU,1,POS,0.6908344030380249
252,831,831,I was too lazy to google it. #SXSW,,No emotion toward brand or product,I was too lazy to google it.,NEU,1,NEG,0.8808950185775757
253,6980,6980,"RT @mention yes, i hate the fanboys. still valid tho- to those that waited for the iPad2 instead of enjoying #sxsw: {link}",iPad,Negative emotion,"RT yes, i hate the fanboys. still valid tho- to those that waited for the iPad2 instead of enjoying {link}",NEG,0,NEG,0.9517091512680054
254,7857,7857,This looks fun. Party Like It's 1986 hosted by Google and the ACLUs of N California and Texas #SXSW,Google,Positive emotion,This looks fun. Party Like It's 1986 hosted by Google and the ACLUs of N California and Texas,POS,2,POS,0.9382758140563964
255,309,309,"#Sxsw You are attending SXSW? report what you see with your Android phone, get Bannka app.",,No emotion toward brand or product,"You are attending SXSW? report what you see with your Android phone, get Bannka app.",NEU,1,NEU,0.6067282557487488
256,6477,6477,RT @mention Reminder: Charles Chen will be talking about Android and ChromeOS access today @mention 1PM @mention the Google booth in Exhibit Hall 3. #sxsw,,No emotion toward brand or product,RT Reminder: Charles Chen will be talking about Android and ChromeOS access today 1PM the Google booth in Exhibit Hall 3.,NEU,1,NEU,0.5618426203727722
257,2431,2431,Extra iPad 2 for sale in Austin convention center who wants one? {link},,No emotion toward brand or product,Extra iPad 2 for sale in Austin convention center who wants one? {link},NEU,1,NEU,0.5245978236198425
258,4709,4709,"Hmmm... another one? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product,"Hmmm... another one? RT Google to Launch Major New Social Network Called Circles, Possibly Today {link}",NEU,1,NEU,0.886306643486023
259,8533,8533,congrats to @mention for getting to the next level in his fave iPad game PengAirborne #dowtimebetweensessions #iamagameshater #SXSW,,No emotion toward brand or product,congrats to for getting to the next level in his fave iPad game PengAirborne,NEU,1,POS,0.9904382824897766
260,8726,8726,Apple's customer service is top notch. They've even got guys hanging out with the line giving inventory updates and just being nice #sxsw,Apple,Positive emotion,Apple's customer service is top notch. They've even got guys hanging out with the line giving inventory updates and just being nice,POS,2,POS,0.9800844192504884
261,3685,3685,Cameron Sinclair Spearheads #Japan Disaster Relief From #SXSW Via #Twitter &amp; #iPhone {link} #socialmedia #philanthropy,,No emotion toward brand or product,Cameron Sinclair Spearheads Disaster Relief From Via &amp; {link},NEU,1,NEU,0.9441561102867126
262,7856,7856,Dispatches from the #iPad 2 front lines {link} #aspengrove #aspengrove #austin #line #sxsw #tx,,No emotion toward brand or product,Dispatches from the 2 front lines {link},NEU,1,NEU,0.9811567664146424
263,4884,4884,Google two-factor auth is AWESOME when you're using public computers. Just used it at #SXSW {link},Google,Positive emotion,Google two-factor auth is AWESOME when you're using public computers. Just used it at {link},POS,2,POS,0.976666271686554
264,7033,7033,#marissagoogle #Sxsw google art project is like street view - awesome - like being at the museum with a magnifying glass,Other Google product or service,Positive emotion,google art project is like street view - awesome - like being at the museum with a magnifying glass,POS,2,POS,0.9879392385482788
265,4607,4607,Interesting Google Mobile Stats at #SXSW - 40% of all Google Maps users (150 million) come from #mobile {link},,No emotion toward brand or product,Interesting Google Mobile Stats at - 40% of all Google Maps users (150 million) come from {link},NEU,1,POS,0.7945295572280884
266,4954,4954,40% of Google maps use is mobile #sxsw,,No emotion toward brand or product,40% of Google maps use is mobile,NEU,1,NEU,0.8325732350349426
267,5094,5094,RT @mention @mention @mention &amp; @mention having fun at #google [pic] #SXSW {link},Google,Positive emotion,RT &amp; having fun at [pic] {link},POS,2,POS,0.9781838059425354
268,7132,7132,"SXSW GO for Blackberry and Windows Phone 7: 
SXSW GO is now available  on iPhone, iPad, Android, Blackberr... {link} #SXSW",,No emotion toward brand or product,"SXSW GO for Blackberry and Windows Phone 7: SXSW GO is now available on iPhone, iPad, Android, Blackberr... {link}",NEU,1,NEU,0.602371335029602
269,329,329,Nerd bait at #SXSW! Apple set to open popup shop in core of SXSW action {link},,No emotion toward brand or product,Nerd bait at Apple set to open popup shop in core of SXSW action {link},NEU,1,NEU,0.7744309306144714
270,4494,4494,"Wow, demand for the iPad 2 is insatiable, seems to be sold out everywhere in Austin, Texas. I suppose #SXSW being in town isn't helping.",iPad,Positive emotion,"Wow, demand for the iPad 2 is insatiable, seems to be sold out everywhere in Austin, Texas. I suppose being in town isn't helping.",POS,2,NEG,0.8457474708557129
271,2580,2580,Google body beta uber  #SXSW #health2dev #cool,Other Google product or service,Positive emotion,Google body beta uber,POS,2,NEU,0.795439600944519
272,6355,6355,RT @mention New #UberSocial for #iPhone out. Includes UberGuide to #SXSW sponsored by #Mashable {link} &lt; v nicely done,iPad or iPhone App,Positive emotion,RT New for out. Includes UberGuide to sponsored by {link} &lt; v nicely done,POS,2,POS,0.9651843309402466
273,2277,2277,"Post-Facebook Deal, Beluga Gets A Final SXSW Tune-Up {link} #beluga #Facebook #iphone #SXSW",,No emotion toward brand or product,"Post-Facebook Deal, Beluga Gets A Final SXSW Tune-Up {link}",NEU,1,NEU,0.8994483351707458
274,4224,4224,I expect lots of buzz about iPad 2 at #sxsw since it comes out tomorrow. But will it support Flash? Maybe so: {link} #elonsxsw,iPad,Positive emotion,I expect lots of buzz about iPad 2 at since it comes out tomorrow. But will it support Flash? Maybe so: {link},POS,2,POS,0.560852587223053
275,4533,4533,Does anyone else at #sxsw know where #Google is showing off Circles today?,,No emotion toward brand or product,Does anyone else at know where is showing off Circles today?,NEU,1,NEU,0.9611678719520568
276,6695,6695,RT @mention Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. {link} #cnet,,No emotion toward brand or product,RT Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for can get their new iPads. {link},NEU,1,NEU,0.5655404329299927
277,161,161,The Apple #SXSW store still has iPad 2's and short lines.,iPad,Positive emotion,The Apple store still has iPad 2's and short lines.,POS,2,NEU,0.8734385967254639
278,3902,3902,You know it is #SXSW season when there are 10 app updates whenever you open up the iPhone app store,,No emotion toward brand or product,You know it is season when there are 10 app updates whenever you open up the iPhone app store,NEU,1,NEU,0.7967750430107117
279,2946,2946,"Ha! RT @mention Google guy at #sxsw talk is explaining how he made realistic Twitter bots as an experiment. Gee, thanks for doing that.",Google,Negative emotion,"Ha! RT Google guy at talk is explaining how he made realistic Twitter bots as an experiment. Gee, thanks for doing that.",NEG,0,POS,0.6154106855392456
280,4399,4399,Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw:  {link},,Positive emotion,Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. {link},POS,2,NEU,0.8822420239448547
281,7526,7526,I've never been surrounded by so many #iPhone users! I keep think it's my phone that's ringing! #sxsw,iPhone,Positive emotion,I've never been surrounded by so many users! I keep think it's my phone that's ringing!,POS,2,NEG,0.8803442120552063
282,750,750,Google to launch a new social network Circles. Possibly today {link} #SXSW,,No emotion toward brand or product,Google to launch a new social network Circles. Possibly today {link},NEU,1,NEU,0.6934227347373962
283,6612,6612,RT @mention RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},iPad,Positive emotion,RT RT The iPad 2 Takes Over [VIDEO] {link},POS,2,NEU,0.6485065817832947
284,7327,7327,Google Impact to be available in &quot;the next months&quot;. Sign up at bavc.org/impact #swesxsw #SXSW #yam #bavcid,,No emotion toward brand or product,Google Impact to be available in &quot;the next months&quot;. Sign up at bavc.org/impact,NEU,1,NEU,0.6375135779380798
285,1690,1690,#pubcamp #kirkus #sxsw   download Qrank on your ipad/iphone before you come to pubcamp sxsw 2011 - prizes!,iPad or iPhone App,Positive emotion,download Qrank on your ipad/iphone before you come to pubcamp sxsw 2011 - prizes!,POS,2,NEU,0.567445695400238
286,5105,5105,RT @mention @mention @mention will have some apple v android things going on tomorrow during the @mention #SXSW,,No emotion toward brand or product,RT will have some apple v android things going on tomorrow during the,NEU,1,NEU,0.704524040222168
287,907,907,"Thanks to my good friend, the great @mention for gifting me an Exogear iPhone backup battery case. Priceless at #sxsw",,No emotion toward brand or product,"Thanks to my good friend, the great for gifting me an Exogear iPhone backup battery case. Priceless at",NEU,1,POS,0.991612195968628
288,4314,4314,RT &gt; @mention Guy gets tattoo at SXSW so he could win a free iPad2 {link} #sxsw #tattoo #ipad #internet,,No emotion toward brand or product,RT &gt; Guy gets tattoo at SXSW so he could win a free iPad2 {link},NEU,1,NEU,0.6369229555130005
289,3709,3709,"WeÛªre giving away 5 dual compatible juice pack airs for iphone 4 NOW! First come, first serve in front of Hall 3 #winning #SXSW",,No emotion toward brand or product,"WeÛªre giving away 5 dual compatible juice pack airs for iphone 4 NOW! First come, first serve in front of Hall 3",NEU,1,POS,0.6804468035697937
290,7484,7484,Google Maps Has 150 Million Mobile Users? THat's what Marissa Mayer claims at  #SXSW - {link},,Positive emotion,Google Maps Has 150 Million Mobile Users? THat's what Marissa Mayer claims at - {link},POS,2,NEU,0.9300965666770936
291,7978,7978,"No surprise, the line for the Google &amp; Bing Q&amp;A is wrapped through the Austin Hilton. What would you ask, @mention #SXSW",,No emotion toward brand or product,"No surprise, the line for the Google &amp; Bing Q&amp;A is wrapped through the Austin Hilton. What would you ask,",NEU,1,POS,0.6286830902099609
292,4383,4383,@mention my #twitter iPhone app has been down for a few days. Heading to #SXSW and want to tweet a lot - can you help?,iPad or iPhone App,Negative emotion,my iPhone app has been down for a few days. Heading to and want to tweet a lot - can you help?,NEG,0,NEG,0.8721939325332642
293,4619,4619,Fascinating talk on health data - from gov't to private. On the verge of something good. (see patientslikeme.com &amp; Google Body). #sxsw #fb,,No emotion toward brand or product,Fascinating talk on health data - from gov't to private. On the verge of something good. (see patientslikeme.com &amp; Google Body).,NEU,1,POS,0.9681740999221802
294,2813,2813,woah. expect Google Circles today at #sxsw during Google's League of Extraordinary Hackers events today. big!,Other Google product or service,Positive emotion,woah. expect Google Circles today at during Google's League of Extraordinary Hackers events today. big!,POS,2,NEU,0.5347446799278259
295,3520,3520,Learning how to get personalized recommendations using Google Hotpot {link} #sxsw,Other Google product or service,Positive emotion,Learning how to get personalized recommendations using Google Hotpot {link},POS,2,POS,0.6388117074966431
296,8240,8240,"Terms that have high resonance right now #sxsw: Marisa Mater, Google maps and places hotspot.",Other Google product or service,Positive emotion,"Terms that have high resonance right now Marisa Mater, Google maps and places hotspot.",POS,2,POS,0.8741474151611328
297,1984,1984,@mention and @mention open up a 64GB 3G iPad 2 - Unboxing and first look - @mention #ipad2 #ipad #apple {link} via @mention #sxsw,,No emotion toward brand or product,and open up a 64GB 3G iPad 2 - Unboxing and first look - {link} via,NEU,1,NEU,0.8117191791534424
298,6077,6077,"RT @mention I'll use an iPad 2 if someone gives it to me. Otherwise, iPhone is actually more than up to task #sxsw",iPhone,Positive emotion,"RT I'll use an iPad 2 if someone gives it to me. Otherwise, iPhone is actually more than up to task",POS,2,POS,0.6260087490081787
299,7312,7312,"Gearing up to make a splash, @mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW {link}",,No emotion toward brand or product,"Gearing up to make a splash, to Launch &quot;Groupon or Living Social-type&quot; Rewards at {link}",NEU,1,NEU,0.7023358345031738
300,5511,5511,RT @mention At #sxsw? @mention / @mention wanna buy you a drink. 7pm at Fado on 4th. {link} Join us!,,No emotion toward brand or product,RT At / wanna buy you a drink. 7pm at Fado on 4th. {link} Join us!,NEU,1,POS,0.637802004814148
301,4172,4172,@mention link? or I have to google it huh?  see u in austin for #SXSW? let me buy you a drink if you'll be there!,,No emotion toward brand or product,link? or I have to google it huh? see u in austin for let me buy you a drink if you'll be there!,NEU,1,NEU,0.954998791217804
302,1823,1823,The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.,iPad or iPhone App,Positive emotion,The Beluga iPhone app is the highlight of this Excellent way to coordinate the relief effort.,POS,2,POS,0.989147961139679
303,8575,8575,My CNET story on Apple's schooling the social marketing execs at #SXSW with its pop-up #iPad2  launch {link},,No emotion toward brand or product,My CNET story on Apple's schooling the social marketing execs at with its pop-up launch {link},NEU,1,NEU,0.6849609017372131
304,8121,8121,Google Tests ÛÏCheck-in OffersÛ At SXSW {link} via #google #sxsw #check-in,,No emotion toward brand or product,Google Tests ÛÏCheck-in OffersÛ At SXSW {link} via,NEU,1,NEU,0.9365344047546388
305,6514,6514,"RT @mention RT @mention Beautiful day in #austin! Come by and grab a slice or two. If you check in on #google, you can get a deal. #sxswi #SXSW",Google,Positive emotion,RT RT Beautiful day in Come by and grab a slice or two. If you check in on you can get a deal.,POS,2,POS,0.8595099449157715
306,8074,8074,LOL!! Classic! RT @mention This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation. #SXSW,,No emotion toward brand or product,LOL!! Classic! RT This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation.,NEU,1,POS,0.906982123851776
307,8543,8543,"We start to compete with the bigger guys now, like Google. #checkins #pnid #sxsw",Google,Positive emotion,"We start to compete with the bigger guys now, like Google.",POS,2,NEU,0.6758347153663635
308,198,198,sweet new 3-d google maps demo going on in ballroom D #SXSW,Other Google product or service,Positive emotion,sweet new 3-d google maps demo going on in ballroom D,POS,2,POS,0.9522098898887634
309,4953,4953,40% of google maps use is mobile #sxsw,,No emotion toward brand or product,40% of google maps use is mobile,NEU,1,NEU,0.8032345175743103
310,5931,5931,"RT @mention Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW #SXSWi",Google,Positive emotion,"RT Google's Marissa Mayer on the location-based 'fast, fun and future' {link}",POS,2,POS,0.8882514834403992
311,2473,2473,Hah! Found the &quot;popup&quot; Apple store where the iPad 2 will be on sale 2moro - gold's gym at 6th and Congress:  {link} #sxsw,,No emotion toward brand or product,Hah! Found the &quot;popup&quot; Apple store where the iPad 2 will be on sale 2moro - gold's gym at 6th and Congress: {link},NEU,1,POS,0.8958290815353394
312,4292,4292,Almost time to enter to win an iPad 2 at the #EMC booth in the #SXSW exhibit hall! @mention @mention,,No emotion toward brand or product,Almost time to enter to win an iPad 2 at the booth in the exhibit hall!,NEU,1,POS,0.8272663354873657
313,5109,5109,RT @mention @mention 2 at #SXSW? Apple is opening a pop-up store in Austin for SXSW {link},,No emotion toward brand or product,RT 2 at Apple is opening a pop-up store in Austin for SXSW {link},NEU,1,NEU,0.8510934710502625
314,1792,1792,The iPad 2 Takes Over SXSW [VIDEO] {link} #apple #iPad #SXSW,iPad,Positive emotion,The iPad 2 Takes Over SXSW [VIDEO] {link},POS,2,POS,0.5557466745376587
315,1894,1894,#sxsw #ipad2 Ipad 2 well is dry at the pop up store...,,No emotion toward brand or product,Ipad 2 well is dry at the pop up store...,NEU,1,NEU,0.5414508581161499
316,5894,5894,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw via @mention",,No emotion toward brand or product,"RT Google to Launch Major New Social Network Called Circles, Possibly Today {link} via",NEU,1,NEU,0.7509739995002747
317,223,223,Just read about #GroupMe at #SXSW...sounds like an incredible app. Is it available for Android phones yet?,iPad or iPhone App,Positive emotion,Just read about at like an incredible app. Is it available for Android phones yet?,POS,2,POS,0.9691530466079712
318,2796,2796,Nice to hear that mint.com is working on an iPad app! #FTW #SXSWi #SXSW,iPad or iPhone App,Positive emotion,Nice to hear that mint.com is working on an iPad app!,POS,2,POS,0.9814113974571228
319,3967,3967,LaunchRock And Vencorps Want To Give $30K To The ÛÏBestÛ Startups #SXSW {link},,No emotion toward brand or product,LaunchRock And Vencorps Want To Give $30K To The ÛÏBestÛ Startups {link},NEU,1,POS,0.8552764654159546
320,587,587,BREAKING: Google to Launch Major New Social Network Called Circles...Today? {link} via @mention #sxsw #socialmedia,,No emotion toward brand or product,BREAKING: Google to Launch Major New Social Network Called Circles...Today? {link} via,NEU,1,NEU,0.7376937866210938
321,3784,3784,"Last session of #sxsw for me - HTML5 with reps from google, ms, opera and mozilla.",,No emotion toward brand or product,"Last session of for me - HTML5 with reps from google, ms, opera and mozilla.",NEU,1,POS,0.5556758642196655
322,3037,3037,Apple likes it if you pay them. That's what Apple likes. - Barry Diller #SXSW,Apple,Negative emotion,Apple likes it if you pay them. That's what Apple likes. - Barry Diller,NEG,0,POS,0.6451501250267029
323,9073,9073,At #SXSW your iphone charger is your best friend.,,No emotion toward brand or product,At your iphone charger is your best friend.,NEU,1,POS,0.9814754724502563
324,3182,3182,Register for our private beta and to win an Apple TV during #SXSW! Visit {link} for details,,No emotion toward brand or product,Register for our private beta and to win an Apple TV during Visit {link} for details,NEU,1,NEU,0.6774604320526123
325,3032,3032,I hope everyone RSVP'd for the temporary downtown Austin Apple store for #SXSW.,,No emotion toward brand or product,I hope everyone RSVP'd for the temporary downtown Austin Apple store for,NEU,1,POS,0.7394058108329773
326,5519,5519,"RT @mention At #SXSW? Your mission is to download @mention app, check-in &amp; play to redeem prizes @mention Austin hot spots! {link}",,No emotion toward brand or product,"RT At Your mission is to download app, check-in &amp; play to redeem prizes Austin hot spots! {link}",NEU,1,NEU,0.7138776779174805
327,8554,8554,@mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW {link} | @mention,,No emotion toward brand or product,to Launch &quot;Groupon or Living Social-type&quot; Rewards at {link} |,NEU,1,NEU,0.8088843822479248
328,1402,1402,"This -&gt; RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW",Google,Positive emotion,"This -&gt; RT At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4.",POS,2,NEG,0.544122576713562
329,2615,2615,"OMG, There are probably 100 people in this session who already have an iPad 2 #sxsw",,No emotion toward brand or product,"OMG, There are probably 100 people in this session who already have an iPad 2",NEU,1,POS,0.8813372850418091
330,517,517,Searching for the temporary Apple Store at #sxsw.,,No emotion toward brand or product,Searching for the temporary Apple Store at,NEU,1,NEU,0.8880468606948853
331,799,799,"Google to launch major new social network called Circles, possibly today at SXSW: {link} #sxsw #nfusion",,No emotion toward brand or product,"Google to launch major new social network called Circles, possibly today at SXSW: {link}",NEU,1,NEU,0.6009356379508972
332,8811,8811,This #sxsw app by #MxM is made of AWESOME! --  {link}   --{link},,Positive emotion,This app by is made of AWESOME! -- {link} --{link},POS,2,POS,0.992201805114746
333,2878,2878,Apple's release of the iPad 2 during #sxsw is a huge win especially for international attendees in town for the show.,iPad,Positive emotion,Apple's release of the iPad 2 during is a huge win especially for international attendees in town for the show.,POS,2,POS,0.990109086036682
334,5566,5566,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; (@mention @mention,iPad,Negative emotion,RT Best thing I've heard this weekend at &quot;I gave my iPad 2 money to relief. I don't need an iPad 2.&quot; (@mention,NEG,0,POS,0.9864372611045836
335,8207,8207,"If you got a view master last night, we can't wait to see your discs! Most popular wins an iPad 2! #sxsw",,No emotion toward brand or product,"If you got a view master last night, we can't wait to see your discs! Most popular wins an iPad 2!",NEU,1,POS,0.9895540475845336
336,2953,2953,Is the @mention iphone app sync functionality working yet? #sxsw,,No emotion toward brand or product,Is the iphone app sync functionality working yet?,NEU,1,NEU,0.8369513154029846
337,6933,6933,RT @mention Whrrl girls handing out chances to win 2 Audi cars! Come find us! #SXSW (@mention Apple Store SXSW) {link},,No emotion toward brand or product,RT Whrrl girls handing out chances to win 2 Audi cars! Come find us! (@mention Apple Store SXSW) {link},NEU,1,POS,0.9616941213607788
338,8605,8605,"Perfect attention to detail RT @mention Google recreated the code for Pac-Man for their doodle, original bugs included. #sxsw #googledoodles",Google,Negative emotion,"Perfect attention to detail RT Google recreated the code for Pac-Man for their doodle, original bugs included.",NEG,0,POS,0.963436484336853
339,8473,8473,@mention this is for android too! RT @mention #SXSW GO for Blackberry is now available! {link},,Positive emotion,this is for android too! RT GO for Blackberry is now available! {link},POS,2,POS,0.703684389591217
340,8132,8132,Great #sxsw ipad app from @mention {link},iPad or iPhone App,Positive emotion,Great ipad app from {link},POS,2,POS,0.9889016151428224
341,7860,7860,Reid cites Google's Route Around as a good start to realtime/near realtime data {link} @mention #sxsw,Other Google product or service,Positive emotion,Reid cites Google's Route Around as a good start to realtime/near realtime data {link},POS,2,POS,0.7832076549530029
342,2595,2595,"New Google #Circles Would Have More Nuanced Sharing, But#Google Says No Launch Imminent {link} -- later today at #SXSW ?",,No emotion toward brand or product,"New Google Would Have More Nuanced Sharing, But#Google Says No Launch Imminent {link} -- later today at ?",NEU,1,NEU,0.8646710515022278
343,1056,1056,Love it . RT @mention From #Apple to Naomi Campbell: pop-up stores are all the rage: {link} #sxsw,Apple,Positive emotion,Love it . RT From to Naomi Campbell: pop-up stores are all the rage: {link},POS,2,POS,0.7409444451332092
344,8041,8041,New #UberSocial for #iPhone now in App Store.  Includes UberGuide to #SXSW sponsored by #Mashable {link} @mention #IL,,No emotion toward brand or product,New for now in App Store. Includes UberGuide to sponsored by {link},NEU,1,POS,0.5045366287231445
345,4751,4751,Google continues to innovate.  I don't think we can fathom what the future will be like.  #SxSW,Google,Positive emotion,Google continues to innovate. I don't think we can fathom what the future will be like.,POS,2,POS,0.9833290576934814
346,2716,2716,Has anyone seen the pop up stores in Austin like CNN restaurant and Apple plus all the food trucks? #sxsw #apple,,No emotion toward brand or product,Has anyone seen the pop up stores in Austin like CNN restaurant and Apple plus all the food trucks?,NEU,1,NEU,0.8969801664352417
347,3316,3316,"iPad design, also checkout Project magazine, Guardian Eyewitness, + Zinio is interesting concept ref iPad magazines #sxsw",,No emotion toward brand or product,"iPad design, also checkout Project magazine, Guardian Eyewitness, + Zinio is interesting concept ref iPad magazines",NEU,1,POS,0.9349239468574524
348,1450,1450,iron mike! RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,,No emotion toward brand or product,iron mike! RT I'll be at the Austin Convention Center today w/ my fam... showing my new iPhone game.,NEU,1,POS,0.8987565636634827
349,8389,8389,#tech Posterous Joins The #SXSW Pile On With #Posterous_Events For iPhone {link},,No emotion toward brand or product,Posterous Joins The Pile On With For iPhone {link},NEU,1,NEU,0.6641112565994263
350,8281,8281,"It's about that time. Time to restock business cards, charge the iPad/cell phone/camera, set alarms, &amp; sleep off the day's #SXSW overload.",,No emotion toward brand or product,"It's about that time. Time to restock business cards, charge the iPad/cell phone/camera, set alarms, &amp; sleep off the day's overload.",NEU,1,POS,0.8758653998374939
351,4595,4595,"@mention NFC chips will be one of the big technology enablers of 2011. Nexus S already has it, and iPhone 5 probably will too. #sxsw",,No emotion toward brand or product,"NFC chips will be one of the big technology enablers of 2011. Nexus S already has it, and iPhone 5 probably will too.",NEU,1,POS,0.8952034711837769
352,1834,1834,It's not a rumor: #Apple is opening up a pop-up store in downtown Austin for #SXSW &amp; iPad 2 launch (via @mention {link},iPad,Positive emotion,It's not a rumor: is opening up a pop-up store in downtown Austin for &amp; iPad 2 launch (via {link},POS,2,NEU,0.8101288676261902
353,7459,7459,iOS app approval disrupts the continuous dev flow.  Android has been the preferred platform to fine tune and experiment #sxsw #groupchatapps,Android,Positive emotion,iOS app approval disrupts the continuous dev flow. Android has been the preferred platform to fine tune and experiment,POS,2,NEU,0.8854711055755615
354,2964,2964,...and @mention seems to be holding up well. Surprisingly. Big event! #sxsw #lxh #google,,No emotion toward brand or product,...and seems to be holding up well. Surprisingly. Big event!,NEU,1,POS,0.9907163381576538
355,1646,1646,Nice! RT @mention Wiebe walking through conceptual graphing {link} #sxsw,,No emotion toward brand or product,Nice! RT Wiebe walking through conceptual graphing {link},NEU,1,POS,0.9662204384803772
356,1534,1534,I'm sure {link} is having a Double Rainbow kind of day right now. #google #sxsw,,No emotion toward brand or product,I'm sure {link} is having a Double Rainbow kind of day right now.,NEU,1,NEU,0.9109603762626648
